tweet_id	tweet_text	label
'544326808809005056'	#tech Real-Time Disaster Relief -  The Philippines last week topped international headlines as a typhoon ripped th... http://t.co/scL2i3P7Da	other_useful_information
'540513841138786305'	RT @PanahonTV: #RubyPH is expected to make its landfall on Sat, it's best to be prepared. Arm yourself with these necessities: http://t.co/…	caution_and_advice
'540733756123131904'	RT @PRAsiaWorldwide: Stay safe PHILIPPINES #Hagupit #RubyPH | RT &amp; SHARE these important hotlines and don't forget to charge your phones! h…	sympathy_and_emotional_support
'541532481178976258'	Hoping that there will be no families that will be affected by the typhoon. I don't want them to suffer :( #RubyPH	sympathy_and_emotional_support
'541271906104537088'	RT @jnery_newsstand: Storm Signal No. 1 now up over Metro Manila, some two hours after #RubyPH makes first landfall. Other areas in list. h…	caution_and_advice
'541551488003108865'	RT @weatherchannel: We're tracking Typhoon #Hagupit (#RubyPH) as it barrels through the #Philippines. Follow @TWC_Hurricane for updates. ht…	caution_and_advice
'541543825693347840'	Irish charities prepare response  to Typhoon Hagupit  http://t.co/EOCnWgkevv http://t.co/xBxmXRrQVx	donation_needs_or_offers_or_volunteering_services
'540870884786176000'	The full moon can't be good for people in path #Hagupit	not_related_or_irrelevant
'542114575076687874'	RT @BobOngWords: Dear #RubyPH… http://t.co/CfjspH3FtK	not_related_or_irrelevant
'541985067019808768'	RT @tajiel_urioh: SOLIDARITY, NOT JUST SYMPATHY. We need Climate Justice now. #COP20 #cop20fcc #philipines #typhoonhagupit #typhoonruby htt…	not_related_or_irrelevant
'541522510945452032'	RT @AlertNet: Typhoon #Hagupit triggers massive evacuation in #Philippines http://t.co/3yqCuCl7or	displaced_people_and_evacuations
'541557613687607297'	RT @hamishNews: Heavy rains from #TyphoonHagupit have washed away this road outside Legazpi http://t.co/QrZTqZ1tOJ	other_useful_information
'540648255722229760'	RT @inquirerdotnet: Educate yourself about @dost_pagasa's color-coded warnings: http://t.co/Gx47SjHSzU #RubyPH	not_related_or_irrelevant
'541505078268821506'	Crazy .. Typhoon Hagupit pummels Philippines, threatens flooding, landslides - CNN: CNNTyphoon Hagupit pu... http://t.co/DwYyID8hNi wt f	infrastructure_and_utilities_damage
'541815498480955392'	"""@patweesiya: pasig, where u at #WalangPasok"" HEYYY PASAY...."	not_related_or_irrelevant
'540795683268079617'	RT @mexonieee: keep safe and pray. #RubyPH 🙏	sympathy_and_emotional_support
'542488224484966400'	No classes for about 4 days because of Typoon Hagupit (Ruby) It's so cold here in the Philippines	other_useful_information
'541743097093173248'	RT @PhilstarNews: #MetroManila classes suspended today #RubyPH http://t.co/syr1yMaT0O	infrastructure_and_utilities_damage
'541460846015041537'	Makati and Mandaluyong City: Classes suspended in ALL LEVELS due to #RubyPH via @DZMMTeleRadyo on radio.	other_useful_information
'541406601848950784'	RT @basicallystacey: “@TopTrendWW: TT WorldWide 13:02 1.#RubyPH 2.#BTSWelcomeToThePhilippines 3.#htcmania 4.#PowerfulDesignerGivesLawsInNat…	not_related_or_irrelevant
'541264327215677440'	RT @TravelGoC: Updated Travel Advice and Advisories for Canadians in Philippines: http://t.co/t8sIE2Hgui #Typhoon #Hagupit #RubyPH	other_useful_information
'541938211602169856'	@PhilipDuncan TS #Hagupit is right smack over the top of us now... Yes, it's been torrential... Those red bits lol http://t.co/09Uj0RKGnS	caution_and_advice
'541497969208332292'	https://t.co/fPW33duOnv #RubyPH She&amp;#39;s Dating The Rebelde	not_related_or_irrelevant
'541551591614971904'	i thought you were the man #UFC181 #ICantBreathe #EricGarner #RubyPH #WeLoveYourNewHairJustin Street Fighter V Grammy http://t.co/PsEfXWLf4F	not_related_or_irrelevant
'541835110803197953'	RT @Federation: As the agonising wait for #Hagupit continues, @philredcross volunteers like Jiferson are ensuring people are prepared http:…	donation_needs_or_offers_or_volunteering_services
'541721588022788097'	Bangko Sentral suspends clearing operations today, December 8, due to #RubyPH @9newsph http://t.co/YHsNFBHtS2	caution_and_advice
'541885008567230464'	.@kuminaidoo bears witness in Laiya, Batangas. #Hagupit is expected to landfall here 6pm tonight. #COP20 http://t.co/5A9WwgxBLB	caution_and_advice
'541438948354949121'	Uff!! it caught ;-) Typhoon Hagupit slams into Philippines region devastated by storm Haiyan in ... - ... http://t.co/NcHlOBwyxD #gossip	other_useful_information
'541972035715747840'	GM team will be deploying a #Canadian-made #UAV from @aeryonlabs that will map out #typhoon affected areas. #RubyPH http://t.co/nNdbymyNL0	other_useful_information
'540883153573777408'	RT @Ginger_Zee: PHILIPPINES bracing for Typhoon #Hagupit - now equivalent to a category 4 hurricane. Hits this weekend. http://t.co/zwi01qM…	other_useful_information
'541809227665530880'	RT @victoriatulad: Although #RubyPH has weakened, Pagasa still warns of strong winds/rains, floods and landslides. @gmanews	caution_and_advice
'541978153053196288'	RT @ANCALERTS: Orange rainfall warning raised over Metro Manila http://t.co/LBLi9IcGXa #RubyPH	caution_and_advice
'541390942658256896'	Winds Weaken Slightly as Typhoon Hagupit Hits Philippines  http://t.co/7mL2COkVup	other_useful_information
'543029817520574464'	RT @DepEd_PH: CALL FOR VOLUNTEERS: Repacking of #ReliefPH goods at the DSWD NROC, to augment goods prepositioned in LGUs. #RubyPH http://t.…	donation_needs_or_offers_or_volunteering_services
'541241006687916033'	RT @_demcdelacueva: God is good. ALL the time ☺️ #RubyPH	not_related_or_irrelevant
'540819704370044929'	RT @loveiscandy2me: Saw the news and this typhoon is moving so slow!!! but still strong might last until Wednesday! My God! bless our souls…	sympathy_and_emotional_support
'541585232299040768'	RT @IOMasiapacific: Strong winds ten minutes ago in Guiaun as #philippines braces for #typhoon #hagupit @IOM_news http://t.co/xvxmDBx6i6	caution_and_advice
'540466700505071616'	RT @davidshukmanbbc: Remember Tacloban, the #Philippines town hit by typhoon #Haiyan? Another typhoon is on its way http://t.co/TU0GfQkWD3	other_useful_information
'542160868213944320'	RT @atomaraullo: Loved ones gather around the tiny casket of Calbayog, Samar's lone casualty. #RubyPH http://t.co/ckjDIuLJNs	not_related_or_irrelevant
'540554086030901248'	Pray for the Philippines. Be safe and alert all the time.  #RubyPH	sympathy_and_emotional_support
'543014866559057920'	RT @govph: Matrix of actions taken by the gov't, in preparation for and in response to #RubyPH: http://t.co/UIMBxBFfdq http://t.co/b5irlyDg…	other_useful_information
'541650465927479297'	RT @deepgreendesign: #Philippines typhoon sparks calls for #climate action http://t.co/l09NLNMBBA #AGW #COP20 #Security #Safety #CdnPoli #T…	other_useful_information
'541121709080735744'	“@News5AKSYON: SILG Mar Roxas: #RubyPH will make a landfall by 10-11pm in Dolores, Eastern Samar #AksyonSaHagupit |via @mia__reyes”	other_useful_information
'541902351699685376'	RT @GeoRiskMapping: Hagupit / Ruby is about to jump off to the Bicol Region passing by Sorsogon, on to Legazpi, perfunctorily passing... ht…	other_useful_information
'541616284908015618'	#TeamYamita As Typhoon Hagupit Hits Philippines, Evacuees Express Relief: Fears over a rep... http://t.co/I66EuqD1oW Unete A #TeamYamita	displaced_people_and_evacuations
'542394788683579392'	#Philippines: good disaster preparedness among reasons why Typhoon Hagupit is unlikely to have a significant impact on economic growth.	other_useful_information
'540640785557762048'	A good reminder for everyone #RubyPH http://t.co/AqHFVoPr1G	not_related_or_irrelevant
'540534780110962688'	RT @maykelpuma Gob bless the Philippines !!! #RubyPH #PrayForThePhilippines #pray http://t.co/BG8xCwKVAc http://t.co/1Z3IwbXM6b	sympathy_and_emotional_support
'541201278664048641'	Let us pray together to keep safe everyone #RubyPH might landfall early in this morning....Oh Lord Jessus Christ...	sympathy_and_emotional_support
'541449273712181248'	RT @govph: Signal no. 1 is also up over Antique, Iloilo, rest of Cebu, Bohol, Dinagat Islands, Siargao Island. #RubyPH	caution_and_advice
'541496390623309824'	RT @taeyeonjagiya: Typhoon Glenda: CNBLUE CONCERT Typhoon Ruby: BTS CONCERT  Typhoons in the Philippines are kpop fans ❤️ὠ2	not_related_or_irrelevant
'540521512906661888'	"RT @gemariebolea: ""Call upon Me in the day of trouble; I shall rescue you, and you will honor Me."" (Psalm 50:15) #Pray #RubyPH 🙏"	sympathy_and_emotional_support
'541235263653965824'	Don't under estimate d power of prayers, #RubyPH. Be safe tweeps!	sympathy_and_emotional_support
'541855995522076672'	#ASEAN continues to monitor #Hagupit and will assist the Gov’t of the #Philippines as required. We are one ASEN Community.	sympathy_and_emotional_support
'541524323316826114'	RT @PlanPhilippines: Debris littered main roads in #Tacloban after #Hagupit #RubyPH via @tetaypatis http://t.co/tRoOX2xbi0	infrastructure_and_utilities_damage
'541831212554547200'	RT @rapplerdotcom: Compare #RubyPH Typhoon Path forecast by Pagasa/Project NOAH w/ JTWC's on http://t.co/d9hfDYjWrl http://t.co/fHVVwlMMvs	other_useful_information
'540460417714106368'	Prayers for everyone who will be facing this typhoon. Hagupit please don't be malupit.	sympathy_and_emotional_support
'541466625451384832'	RT @ABSCBNNews: PAGASA: #RubyPH slightly weakens with maximum sustained winds of 140 kph, and gusts of up to 170 kph.	other_useful_information
'540086660793237505'	"""@PanahonTV: Here are the critical areas as Typhoon #Hagupit approaches the country. (Source: NDRRMC/PAGASA) http://t.co/lHaGqGqotF"""	other_useful_information
'542101400105541632'	RT @hamishNews: Frenzied clean-up operation underway after #TyphoonHagupit in Southern Philippines http://t.co/x01i1FcFyM	other_useful_information
'541699765684035584'	RT @AlyssaMacadato: Dear #RubyPH,  I heard you are the 'longest-staying typhoon'. I tell you, there is no such thing as forever. ὤAὠ2	sympathy_and_emotional_support
'541723887810387968'	Classes and Work in Gov't. Offices Suspended on 12/08/14 #RubyPH #WalangPasok http://t.co/VAz9kQ9TP2 via @govph	other_useful_information
'540702652112175104'	Seeing news about super typhoon Ruby gives me creeps.. Keep safe my Visayan friends! :( #PrayForThePhilippines #RubyPH #BagyongHagupit	sympathy_and_emotional_support
'541632453341765632'	@BeboMundial Two die as storm lashes Philippines: Two people are reportedly killed by the typhoon pounding the Philippin...  @BeboMundial	injured_or_dead_people
'541182996771254272'	Topless Miley Cyrus covers nipples http://t.co/Q59fA64Qkt   #rostov #rt #rubyph #rubyph #rubyph #russian #sandiego #santacruz	not_related_or_irrelevant
'540839599669796865'	#Hagupit #RubyPH With the partial report released by the MDRRMC as of 4pm today, approximately  405 individuals... http://t.co/lsxsn26NFJ	injured_or_dead_people
'541412548021460992'	More than 600,000 flee homes as 150mph typhoon hits Philippines http://t.co/Gw7hkuJ7yf via @MailOnline	displaced_people_and_evacuations
'540176700655427586'	Hagupit will enter PAR 3 hours from now? Shoooo go away you have no visa 😝	other_useful_information
'541785633338187776'	Big Earthquake, Magnetic Storm, Typhoon Hagupit Invades the Philippines | S0 News Dec 7, 2014 http://t.co/oIkw7WsOG1	other_useful_information
'541879302111780864'	RT @WorldVisionPH: #WorldVision &amp; @USAID constructed and repaired WASH facilities have helped many Typhoon #RubyPH evacuees in Albay. http:…	donation_needs_or_offers_or_volunteering_services
'540695459413512192'	RT @CARE: The most powerful typhoon of 2014 is heading for the Philippines. http://t.co/Uu3WCHh5V7  #Hagupit #RubyPH http://t.co/LfrKDaWqch	caution_and_advice
'540827668975853568'	#RubyPH Looks like its moving North and may miss Cebu with the worst stuff. Thoughts are with those in the North, especially my family there	other_useful_information
'541135509800513536'	RT @justcallmelloyd: Turn off data, Wifi, Bluetooth, etc to save batteries. Use SatPhones only in case of emergency! Keep safe! #BePrepared…	caution_and_advice
'541529910372610048'	RT @ASEAN: In support of the #Philippines reTyphoon #Hagupit, #ASEAN will facilitate assistance from Member States, as needed. http://t.co/…	donation_needs_or_offers_or_volunteering_services
'541522550266658816'	RT @TagaLPU: #WalangPasok December 8, 2014 ALL LEVELS in NCR EXCEPT in Caloocan (until HS only) and Manila City.	other_useful_information
'540973568687742976'	RT @UNDP: V @UNOCHA: 17,416 people registered into #tacloban storm shelters as #Philippines braces for Typhoon #Hagupit	displaced_people_and_evacuations
'541532558920802304'	RT @bedlamfury: Typhoon Hagupit some 1,000km from Kudat, Sabah | The Star http://t.co/2FhB2Vlmdh #Borneo #Malaysia	other_useful_information
'541633243184111617'	Our teams in #Philippines have already provided 17,000litres of water to 2,600 families in evacuation centers &amp; #Tacloban Astrodome #Hagupit	donation_needs_or_offers_or_volunteering_services
'541995500522987520'	Typhoon Hagupit Hits Philippines: Climate Catastrophe Is Here Now! » EcoWatch http://t.co/h953UdL8Kd via @sharethis	other_useful_information
'541324127361982466'	@hamishNews How Does Someone Become a Muslim?  http://t.co/6Ag6POotWA  .,...,.,  #TyphoonHagupit	not_related_or_irrelevant
'541532957215711234'	"""@ANCALERTS: Typhoon Ruby expected to leave PH Area of Responsibility on Dec. 9, Tuesday night #RubyPH"""	other_useful_information
'541256793670696960'	Typhoon slams into Philippines; 1 million fled ahead of storm in one of the world's biggest evacuations http://t.co/sYwBbDkVWO via @reuters	displaced_people_and_evacuations
'541892827144151040'	Filipino spirit of being relentless is stronger. Just pray. #RubyPH	sympathy_and_emotional_support
'540413250387857408'	RT @mayocesar: Almighty Father, we ask that we, our loved ones and our hard-earned possessions be spared from the threat of #typhoon #RubyP…	sympathy_and_emotional_support
'540163365965152256'	RT @ABSCBNNews: PAGASA: 75% probability typhoon Hagupit will make landfall. #RubyPH	other_useful_information
'542157286785830913'	RT @MyJaps: Stay safe everyone. ὤFὤFὤF #RubyPh	caution_and_advice
'540665743067455488'	LET US CONTINUE PRAYING THAT THE UPCOMING WEATHER DISTURBANCE BE AVERTED AND DISSIPATED.. Lord, have mercy!  #RubyPH http://t.co/OQEyjp9LXQ	sympathy_and_emotional_support
'541460983177154561'	RT @oojeema: Let us all be on alert for #rubyph	caution_and_advice
'541696177155342336'	What you must know about Typhoon #Hagupit and its effect on children and families in the #Philippines: http://t.co/eEWHLGzf4X via @UNICEFUSA	other_useful_information
'542150817650733056'	Thank You Lord :* Humina na si #RubyPH	sympathy_and_emotional_support
'542718788450271233'	RT @periferien: Thanks to @SBTaskForce, @GISCorps &amp; @projectAgos for great collaboration in #Hagupit | #RubyPH deployment. http://t.co/rEwC…	other_useful_information
'541828871528513536'	RT @PhilippineStar: Path of #RubyPH / #Hagupit as it cuts through central Philippines | via @AFP http://t.co/lLhn7MtgL1	other_useful_information
'541553724569554945'	Spicy Noodles for this weather✌️ #RubyPH http://t.co/iXDJc3b55C	not_related_or_irrelevant
'542053917677596674'	Click http://t.co/JNaKxAuUfZ  : * #VIETNAM: Tropical Storm #Hagupit/ #RubyPH (95 kph) - Maps &amp; blog on site.	other_useful_information
'541535210559791104'	RT @hamishNews: We'll be up on @WNTonight @ABC shortly with a full report from Legazpi -  which is currently being slammed by #TyphoonHagup…	other_useful_information
'542138318939381761'	RT @DiaryForCrush: I will heal the Philippines. ὢDὤF #PrayForThePhilippines #RubyPH http://t.co/0ltfqjZNo0	sympathy_and_emotional_support
'542023805393469440'	RT @TedWinnerCNN: Stay with @CNN for live cvg as Typhoon Hagupit slams into Philippines, huge storm surge expected, 600k + evacuated. http:…	displaced_people_and_evacuations
'540334068391374848'	Hagupit on the track to become super typhoon, Philippines on alert http://t.co/J2Gw9iaCJY	caution_and_advice
'542413933294804992'	In less than 24h, I've been a @RedCross Intern, a @fema Officer, and a Senior @UN Official! What a career! #RubyPH http://t.co/6VDOh43W8J	not_related_or_irrelevant
'542649943752593408'	Typhoon Hagupit is bringing unique opportunities for the Gospel in the Philippines this week: http://t.co/kSc58NMJWu http://t.co/inZI5cVMQo	other_useful_information
'541385667867992064'	Different you, different me. Fair enough! x #RubyPH	not_related_or_irrelevant
'541002431509700609'	The latest public storm warning signals #RubyPH http://t.co/a0xjb6Q2uS | via @WeatherPHL	caution_and_advice
'541846789134225408'	Typhoon tears down homes in disaster-weary Philippines - The Daily Star	infrastructure_and_utilities_damage
'540779686779822080'	RT @CEnterTechNews: What to do During #StormSurge? #RubyPH Watch here|=&gt;http://t.co/wJH35UxOKh http://t.co/NHlXhPwjLP	not_related_or_irrelevant
'541884664655273986'	RT @ANCALERTS: As of 12nn: ORANGE rainfall warning raised over Metro Manila and CALABARZON (via @dost_pagasa) #RubyPH	caution_and_advice
'541413323556679681'	RT @twc_hurricane: RT @StevenBaldesco: Damage from Typhoon #RubyPH outside Ford #Tacloban. Fatima Village, Tacloban City. ἰ0 #Hagupit  http:…	infrastructure_and_utilities_damage
'541532413566783490'	RT @InqMetro: UPDATE • @PresidentErap also suspends work for Manila City govt offices, except those needed in disaster response. | @NMelica…	other_useful_information
'543582560593276928'	“@PhilstarNews:Lessons learned:It was a good thing that typhoon “Hagupit”did not live up to its name.  Was this du.. http://t.co/BsQMBJFB0Q”	other_useful_information
'541388391686737921'	Philippines Typhoon Hagupit makes landfall as thousands flee http://t.co/TNLTEaQt3O	displaced_people_and_evacuations
'541209147715252224'	RT @EarthUncutTV: Stormy skies loom over vulnerable coastal community in Calbayog #typhoon #Hagupit #RubyPH http://t.co/yaLVbrid5M	other_useful_information
'542034761947291648'	RT @JohnMcCallumMP: Thoughts and prayers with Philippines in the wake of another typhoon.  Canada should provide generous and timely suppor…	sympathy_and_emotional_support
'541871061260705795'	Typhoon #Hagupit battered Atimonan town, Quezon province http://t.co/7m7CHj0Gqc http://t.co/D1rxNlfOIb	other_useful_information
'541586990018207744'	World #TyphoonHagupit Passes, Sigh of Relief Across #Philippines: LEGAZPI, Philippines—Typhoon Hagupit knocked out… http://t.co/0grLU7sujy	sympathy_and_emotional_support
'540682648772165633'	RT @gpph: RT @PanahonTV What to expect on Typhoon #RubyPH. http://t.co/uxPVCn69Mj #Hagupit	other_useful_information
'541067473596866560'	RT @NashAguasOFC: #PrayForVISAYAS #RubyPH prayer is a powerful weapon, pray for the people affected guys..	sympathy_and_emotional_support
'542118294245740544'	RT @GiselleIsSimple: GOD BLESS PHILIPPINES ὤF #RubyPH http://t.co/CqMxf7Yemi	sympathy_and_emotional_support
'541581290818904064'	Still no sign of #Hagupit in Manila, very hot and humid though. Thinking of the families affected in #Tacloban and other areas. #RubyPH	sympathy_and_emotional_support
'541176179789541376'	RT @biliranisland: #Hagupit #RubyPH BREAKING: Internet service provider, Smart Communication  already shutdown its 3G and 4G signal... http…	infrastructure_and_utilities_damage
'541157161888256000'	RT @HumanityRoad: Social media comes alive on eve of typhoon #RubyPH via @rapplerdotcom http://t.co/DILbmlR6ra #SMEM #Hagupit #HMRD via ^ar	other_useful_information
'541250929496846336'	RT @Istepaninii: Lord, keep the Philippines safe from typhoon Ruby ὤF Amen.	sympathy_and_emotional_support
'542018561862930432'	RT @GulfTimes_QATAR: Typhoon Hagupit kills 21 in Philippines: Red Cross http://t.co/dG9Jo2m35W #storm #Manila #Samar http://t.co/cVCIyx5NkK	injured_or_dead_people
'541465106047983617'	RT @ABSCBNNews: PAGASA: Rains expected in Metro Manila Sunday night or Monday morning; may raise to Storm Signal #2. #RubyPH #Hagupit	caution_and_advice
'541737513652469760'	RT @ANCALERTS: PAGASA 5am update: Typhoon Ruby has weakened while traversing Sibuyan Sea #RubyPH	other_useful_information
'540585999814778881'	JO's Milagrina Tacloban preparing for the Super Typhoon #RubyPH (#Hagupit) http://t.co/OcfbxIumEY	caution_and_advice
'541930708147916800'	RT @Greenpeace: Stand for #ClimateJustice, hold #BigPolluters accountable for climate crisis: http://t.co/yp8hOwsOEx #Hagupit #RubyPH http:…	not_related_or_irrelevant
'540091268651446272'	RT @ChannelNewsAsia: Typhoon #Hagupit forecast to hit Philippines, #Haiyan refugees await help http://t.co/oj1nJ67r89 http://t.co/TWN2f6GJdJ	donation_needs_or_offers_or_volunteering_services
'540520519406477312'	RT @YebSano: 24 hr. Rain Accumulation (near the center): 150 to 400 mm [Heavy to Extreme] Super Typhoon #Hagupit	other_useful_information
'541473435596365824'	“@gretchenho: Prayer is a powerful thing. Let's pray that the typhoon will continue to weaken. #RubyReminders #RubyPH”	sympathy_and_emotional_support
'540789543385849856'	"""@DLSUDoverheard: Still. No classes tomorrow (December 06 2014) declared by @jonvicremulla please retweet! #WalangPasok""@farahcontessa &lt;\3"	other_useful_information
'540737369977004032'	RT @EricHolthaus: JTWC says Super Typhoon #Hagupit/#RubyPH has likely peaked in strength. It could directly strike metro Manila. http://t.c…	caution_and_advice
'542959150880522240'	RT @ilo: First estimates say 800,000 workers affected by Typhoon Hagupit in the Philippines. http://t.co/6fuOzSLCHV http://t.co/KYJp3RjgQl	injured_or_dead_people
'542104167586615296'	"""@GoodVibesPost: Super Typhoon to Tropical Storm. God is always good. ὤFὄ6 #RubyPH"""	sympathy_and_emotional_support
'540807745906425857'	RT @1nutty_hazel: If you’re going to pray, don’t wish for the typhoon to hit another area (like Japan). Parang walang tao doon kung maka-wi…	sympathy_and_emotional_support
'541940434189045760'	At least 21 dead after typhoon batters Philippines: Typhoon Hagupit weakened into a tropical storm ... http://t.co/7jZtCw8bIG .@USATODAY	injured_or_dead_people
'540440091387117568'	"RT @EarthUncutTV: #typhoon #Hagupit #RubyPH bombing out, gone ""super."" Forecast to become cat. 5 if not already http://t.co/AmvixuHsap"	caution_and_advice
'541108302256427008'	“@MovePH: PHOTO: Taken in Borongan, E. Samar at 6:35am this morning. Photo by Rhodora Haynes #RubyPH http://t.co/6Eop8lFv1G”	not_related_or_irrelevant
'540058403708485632'	‘Hagupit’ intensifies into a typhoon, to enter PAR Thursday | Sun.Star: http://t.co/KgjOtsHXfF via @sunstaronline	caution_and_advice
'541955607914233857'	Time to hit the sack. ὣ4ὣ4ὣ4 Goodnight! Pray! ὤF #RubyPH #PrayForThePhilippines	sympathy_and_emotional_support
'540740068370313216'	RT @BBCNewsAsia: More: Thousands are moving away from coastal areas in preparation for Super Typhoon #Hagupit http://t.co/26wHQQxN6b http:/…	displaced_people_and_evacuations
'540509281963884544'	Visit my profile to read the whole message for the #RubyPH thank you!!!	not_related_or_irrelevant
'541795269571260417'	RT @mlq3: #RubyPH have #ReliefPH or #RescuePH concerns, want to volunteer, coordinate? Contact @rubyresponse the clearing house system.	donation_needs_or_offers_or_volunteering_services
'541872283447357440'	"""@chachigonzales: Keeping everyone is the Philippines in my prayers. Stay safe❤️"" ὠ7 #RubyPH"	sympathy_and_emotional_support
'541520605074317312'	RT @jakpost: Typhoon Hagupit should send shivers through halls of Lima conference: Oxfam http://t.co/nxGRFrhOkJ	caution_and_advice
'541363974554386432'	Powerful Typhoon Hagupit slams into eastern Philippines - Al Jazeera America: Fox NewsPowerful Typhoon Hagupit... http://t.co/zGWnUA075I	other_useful_information
'544224940409380864'	Delicious http://t.co/pnUiC6D7lE http://t.co/ZNvwGzs3pz #Delicious G  Instagram #G   #NEvsSD #AskTroye #RubyPH #OnToMiami # #	not_related_or_irrelevant
'540741427504771072'	RT @MariRamosTV: Here are some of the effects you can expect from #Hagupit *REGARDLESS* of where it makes landfall. Stay safe! #RubyPH http…	caution_and_advice
'541910837112217602'	RT @atomaraullo: Sad news: CALBAYOG, Samar has its first casualty. A 2 year-old is confirmed dead after getting crushed by an uprooted tree…	injured_or_dead_people
'540334592062808064'	Panic in Philippines as Typhoon Hagupit bears down on nation: Filipinos living in areas devastated by the worl... http://t.co/PyXwqErgQj	caution_and_advice
'541977869732155392'	RT @MSantosINQ: STORM SIGNALS Update 18, 11pm #RubyPH Signal no 2 in MetroManila lowered, Read http://t.co/92bcHiV2oF @inquirerdotnet http:…	caution_and_advice
'541857013253169153'	Typhoon spares Philippines major damage http://t.co/wTIwjGcyM1 #Aljazeera	infrastructure_and_utilities_damage
'541158165749174272'	RT @richava: Let's pray God's supernatural hand wud move &amp; alter super typhoon Ruby's direction so it won't cause major destruction in Visa…	sympathy_and_emotional_support
'541927468467101696'	RT @rapplerdotcom: VIDEO ESSAY: Typhoon #RubyPH leaves homes in Dolores, Eastern Samar in shambles http://t.co/3Soyo6Zhtp http://t.co/Kxw9e…	infrastructure_and_utilities_damage
'540547270328864768'	"""@DawnZpost: Landfall threat is getting real. Hope our kababayans along the areas prepare well. #Hagupit #typhoon http://t.co/nFJPLJGinM"""	caution_and_advice
'541227474034507778'	Please be safe and guided everyone. #RubyPH	sympathy_and_emotional_support
'542130550215958528'	RT @PolytechUnivPh: ADVISORY: #WalangPasok in PUP Metro Manila Campuses tomorrow, December 09, 2014 (Tuesday).	other_useful_information
'541196117694623745'	RT @ANCALERTS: Ron Gagalac: No power in Tacloban, business establishments are closed, communication signals still up. #RubyPH	infrastructure_and_utilities_damage
'541950705477484545'	Prayers must continue! UPDATE: Typhoon Hagupit batters Philippines - The United Methodist Church http://t.co/CQ8TeMhqsE	sympathy_and_emotional_support
'541485306457772032'	RT @cebudailynews: No classes in #Cebu Monday http://t.co/cJk0U6LsZD #RubyPH	other_useful_information
'541786938621964289'	RT @gmanews: .@naia_miaa announces cancellation of 194 Dec 8 flights due to Typhoon #RubyPH http://t.co/L88knuLqG2	other_useful_information
'541068226038226945'	#RubyPH on Instagram is just… ὡ2	not_related_or_irrelevant
'540789121577283585'	RT @InqNational: 22,801 persons evacuated in Camalig, Albay. #RubyPH | @abrilata12 @InquirerSLB	displaced_people_and_evacuations
'542134965887328258'	Typhoon Hagupit/ Ruby 2014: communities in action http://t.co/NwLZkLHuMC	donation_needs_or_offers_or_volunteering_services
'541949921130078209'	Pray for the victims of #RubyPH	sympathy_and_emotional_support
'542310096353898497'	RT @eNCAnews: Typhoon Hagupit leaves death and destruction in its wake &gt;&gt; http://t.co/wNFSl0fOTe http://t.co/wyOVwN55j0	injured_or_dead_people
'540876396671688704'	RT @martinez_ice: TYPHOON #RubyPH slowing down as its center approaches Visayas landmass... Outer cloud bands to rain up Manila by Monday. …	other_useful_information
'541531987098349568'	Ang bagal. RT @9newsph: PAGASA: #RubyPH slows down to 10kph, to exit PH territory on Thursday at 11 a.m. | @PiaBonalos	other_useful_information
'542014485515751424'	RT @Barbi_Twins: Typhoon Hagupit-Ruby hits-how you can aid pets in peril right now #Hagupit #PH follow @DisasterAnimals @jAIDDog... http://…	other_useful_information
'542656278216994816'	Typhoon Hagupit Hits Philippines With One Million Affected As International Non-Government Organization Asks World… http://t.co/AJqtZGeT34	not_related_or_irrelevant
'541159177716895744'	RT @rapplerdotcom: Class suspensions: Monday, December 8 http://t.co/n4WFrneaAP Please refresh this page for updates. #WalangPasok #RubyPH	other_useful_information
'542077066800562177'	RT @AmeriCares: Flooding becomes a major threat as #Hagupit (Ruby) moves across the #Philippines  http://t.co/s5yOodXTpx http://t.co/6WLe83…	other_useful_information
'541951636227108865'	Tropical Storm Hagupit batters Philippines, killing at least 21: The deadly storm that… http://t.co/Vpxdm0zzp7 #CNN	injured_or_dead_people
'540589350049038336'	Evacuations underway in Philippines ahead of powerful Typhoon #Hagupit #RubyPH http://t.co/zb7CwASqUc  http://t.co/tPRTAqh0DM	displaced_people_and_evacuations
'540964956598849537'	RT @rapplerdotcom: [UPDATED] #RubyPH: Iloilo City declares ‘state of imminent danger’ http://t.co/CBTM1QVbY7	caution_and_advice
'541196705308217344'	RT @ANCALERTS: Chickens and evacuees at an evacuation center in Tacloban #RubyPH http://t.co/fqwRm4em1P (via @zhandercayabyab)	displaced_people_and_evacuations
'541986591493742592'	Philippines: as typhoon Hagupit weakens, #UN steps into action with emergency… http://t.co/pmlURGmlX7 #humanRights	donation_needs_or_offers_or_volunteering_services
'542698992556343296'	@Tacloban_City #Hagupit #RubyPH I hope to GOD you don't take another 8 months to restore power to EVERYONE!	sympathy_and_emotional_support
'541752430950498305'	MMDA Chairman Francis Tolentino: Metro Manila mayors are ready for the anticipated effect of #RubyPH in NCR. http://t.co/cs0gpuFwYU	other_useful_information
'541851367594131457'	Singapore Red Cross sends team to typhoon-hit Philippines, donates $60,000: SINGAPORE - T... http://t.co/ieoBcKvBG5 Via @hoteldealphuket	donation_needs_or_offers_or_volunteering_services
