_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	please_choose_a_category_:confidence	created_at	id_str	rownames	please_choose_a_category_	text		
1830763660	FALSE	finalized	3	7/26/2018 11:04:50	0.62	Fri May 06 13:16:48 +0000 2016	",728574235258421248,"	7732	dont_know	The tycoon first string perquisite wherefore why in passage to pretreat thine base hospital like wildfire: I...		
1830764109	FALSE	finalized	3	7/26/2018 11:29:50	0.6711	Tue Oct 10 16:43:04 +0000 2017	",917792607341867010,"	355	dont_know	We are living in Hell. https://t.co/iDw8tpG3QU		
1830763396	FALSE	finalized	3	7/26/2018 12:02:43	0.6471	Sat May 07 09:05:05 +0000 2016	",728873274080366593,"	51917	dont_know	Just got my nose stud changed to a ring at Wildfire. It hurt quite a bit but its cool. Thank you Jason.		
1830764601	FALSE	finalized	3	7/26/2018 11:12:27	0.6771	Wed Oct 11 10:08:52 +0000 2017	",918055792498102272,"	62541	dont_know	*n8r0n74 Just nuts. I saw a satellite image earlier: https://t.co/a6SUBMoMrl  So much smoke....it really does look  https://t.co/5wIyvn3zQQ		
1830764881	FALSE	finalized	3	7/26/2018 11:53:19	0.6834	Tue Oct 10 18:10:09 +0000 2017	",917814525029740545,"	2446	dont_know	So sad.   https://t.co/9kMgrZkhFu		
1830764308	FALSE	finalized	3	7/26/2018 11:29:59	1	Tue Oct 10 20:24:17 +0000 2017	",917848278972223493,"	16400	dont_know	Trump thinks saying  њwarmest makes it that he s doing his job correctly. https://t.co/iK6reuPDAi		
1830764186	FALSE	finalized	3	7/26/2018 11:08:54	0.6979	Tue Oct 10 18:43:20 +0000 2017	",917822874815225856,"	3505	dont_know	"I mean, now that you brought that up, it certainly doesn't help. https://t.co/PHGeKOocyI"		
1830764976	FALSE	finalized	3	7/26/2018 12:23:23	1	Tue Oct 10 19:47:12 +0000 2017	",917838948910505984,"	11890	dont_know	I guess he's gonna toss us a few water bottles? https://t.co/cerKduDynJ		
1830764137	FALSE	finalized	3	7/26/2018 12:13:05	1	Tue Oct 10 18:10:09 +0000 2017	",917814525029740545,"	2446	dont_know	So sad.  https://t.co/9kMgrZkhFu		
1830764824	FALSE	finalized	3	7/26/2018 12:23:06	1	Wed Oct 11 07:26:20 +0000 2017	",918014892627566592,"	57305	dont_know	Your sister is at California adventure https://t.co/QGk1moioPn		
1830764718	FALSE	finalized	3	7/26/2018 11:37:13	1	Tue Oct 10 19:55:16 +0000 2017	",917840977775222784,"	12895	dont_know	My eyeroll muscles are broken. https://t.co/GtmYyOOfHj		
1830763822	FALSE	finalized	3	7/26/2018 12:18:41	0.6875	Fri May 06 16:50:37 +0000 2016	",728628042864594945,"	17614	dont_know	Truly awful.  https://t.co/xN7WoA19qP		
1830763781	FALSE	finalized	3	7/26/2018 12:02:43	0.6304	Fri May 06 16:16:56 +0000 2016	",728619564951588864,"	16149	dont_know	"it is not the #EndOfTheWorld no,do not be alarmed,everything goes as planned.Put your gas masks back on now.... https://t.co/v0qemftqCX"		
1830764269	FALSE	finalized	3	7/26/2018 11:41:41	1	Tue Oct 10 20:03:13 +0000 2017	",917842978823061504,"	14070	dont_know	"Today President Bonespur ClimateChangeDenier (who just said, ""I believe there's weather."") repealed Obama ruling re  https://t.co/O4zLOPtcFb"		
1830764706	FALSE	finalized	3	7/26/2018 11:49:44	1	Tue Oct 10 19:46:50 +0000 2017	",917838857474785280,"	11842	dont_know	He can keep his stink out of our state. https://t.co/uTFyVxuRzo		
1830763619	FALSE	finalized	3	7/26/2018 11:12:42	1	Fri May 06 12:41:12 +0000 2016	",728565275113750531,"	5504	dont_know	Canada smoke in jax! *wxgarrett *fcnmike *GaughanSurfing  https://t.co/llfHOry1tb		
1830765046	FALSE	finalized	3	7/26/2018 10:55:53	1	Tue Oct 10 19:57:55 +0000 2017	",917841645743280132,"	13310	dont_know	*realDonaldTrump Do Your Damn Job that your Cult Koolaid Drinkers elected you to DO and stop the BS. https://t.co/VUmFccXBSe		
1830763596	FALSE	finalized	3	7/26/2018 12:27:04	0.6387	Fri May 06 11:45:41 +0000 2016	",728551303601737728,"	3530	dont_know	Rainfall in the southwest in winter and spring precursor to what could be a bad wildfire season there. More fuel available to dry out		
1830764329	FALSE	finalized	3	7/26/2018 12:33:12	1	Tue Oct 10 20:59:47 +0000 2017	",917857212848115713,"	20668	dont_know	I'm just blessed my family is still here  F D https://t.co/9DUJq2LE7G		
1830764420	FALSE	finalized	3	7/26/2018 11:12:27	0.6771	Tue Oct 10 21:56:29 +0000 2017	",917871482633641984,"	26917	dont_know	.*realdonaldtrump Psychological pathology of extreme disturbances as evidenced where devestation are opp. siezed to  https://t.co/V06z9YocAZ		
1830763234	FALSE	finalized	3	7/26/2018 10:56:21	0.6348	Sat May 07 06:18:01 +0000 2016	",728831232117747712,"	48651	dont_know	News via #Mashable: Strangers help bride get new dress after hers was lost in massive wildfire https://t.co/S7fjQBZ7JH		
1830764244	FALSE	finalized	3	7/26/2018 12:29:03	0.7048	Tue Oct 10 19:48:29 +0000 2017	",917839272006311936,"	12093	dont_know	Now its #wildfire  #CaliforniaWildfires .  Wats wrong wth USA?...  God have a mercy!...  #PrayForAmerica		
1830763767	FALSE	finalized	3	7/26/2018 10:59:49	1	Fri May 06 15:55:20 +0000 2016	",728614132723924992,"	14807	dont_know	A Muslim son of a bus driver of Pakistani heritage is now the Mayor of London. Its begun. Expect Sharia Law courts to spread like wildfire.		
1830764409	FALSE	finalized	3	7/26/2018 12:18:39	0.3571	Tue Oct 10 21:52:53 +0000 2017	",917870578245124096,"	26538	dont_know	"Ted I know you care but can't you do better than ""thoughts and prayers"" that's what the right wing says about gun n  https://t.co/aWSTMzVOs3"		
1830763715	FALSE	finalized	3	7/26/2018 11:48:33	1	Fri May 06 14:41:22 +0000 2016	",728595514766196736,"	11664	dont_know	False Prey: A Wildfire Novella (Wildfirue Saga) -&gt; https://t.co/8UL3G2g9Tm https://t.co/mJVNpydmoK		
1830763110	FALSE	finalized	3	7/26/2018 09:39:59	0.6484	Sat May 07 01:50:34 +0000 2016	",728763926456848384,"	39874	dont_know	"#Business Oil up on Canada wildfire, dollar; big weekly loss for Brent"		
1830763644	FALSE	finalized	3	7/26/2018 10:48:19	0.3805	Fri May 06 13:13:28 +0000 2016	",728573394367578112,"	7593	dont_know	"Still wrapping my head around the insane, heartbreaking scale of #ymmfire and the brutal fallout to come. https://t.co/2WRILocmkE"		
1830763362	FALSE	finalized	3	7/26/2018 11:07:30	0.6939	Sat May 07 07:45:54 +0000 2016	",728853347172814848,"	50697	dont_know	I was assuming that was what the smell was. https://t.co/ihwLrHXtvW		
1830765024	FALSE	finalized	3	7/26/2018 11:36:11	0.6875	Tue Oct 10 19:57:27 +0000 2017	",917841528013447171,"	13239	dont_know	cuz rich white people come before impoverished Puerto Ricans - amirite? *realDonaldTrump *GOP https://t.co/dh13XL0Fou		
1830764875	FALSE	finalized	3	7/26/2018 11:37:19	1	Tue Oct 10 17:04:41 +0000 2017	",917798047446294528,"	1424	dont_know	His mass cutting of Police and Fire department budgets cause under staffing https://t.co/4uAO4rG0L4		
1830763788	FALSE	finalized	3	7/26/2018 13:02:26	1	Fri May 06 16:17:22 +0000 2016	",728619676528353281,"	16162	dont_know	"""The Canadian code....every citizen is your neighbour."" https://t.co/1PDH25CvtI"		
1830764738	FALSE	finalized	3	7/26/2018 11:35:54	0.6735	Tue Oct 10 19:56:40 +0000 2017	",917841328419033093,"	13137	dont_know	Diversity https://t.co/CnDNo1eQoH		
1830764144	FALSE	finalized	3	7/26/2018 11:23:55	0.7115	Tue Oct 10 18:40:10 +0000 2017	",917822080212549633,"	2904	dont_know	"If you have asthma/respiratory conditions, be smart about how deeply you breathe air today. If you know someone aff  https://t.co/7x7HOJTWtF"		
1830764130	FALSE	finalized	3	7/26/2018 11:35:54	0.6564	Tue Oct 10 17:03:54 +0000 2017	",917797850544828416,"	1430	dont_know	"In case you didn't know, another natural disaster is occurring in America. ""Extreme weather"" may need a new title. https://t.co/4gtpzukv70"		
1830763628	FALSE	finalized	3	7/26/2018 11:45:13	1	Fri May 06 12:43:54 +0000 2016	",728565953886228480,"	5605	dont_know	So sad...my thoughts and prayers  https://t.co/MbIKZv3Net		
1830764185	FALSE	finalized	3	7/26/2018 12:25:15	1	Tue Oct 10 19:12:52 +0000 2017	",917830306199212032,"	7050	dont_know	"From the comfort and convenience of his golf cart, or mistresses hotel suite. https://t.co/fk3Vdci3oM"		
1830763310	FALSE	finalized	3	7/26/2018 11:35:49	0.3485	Sat May 07 06:53:18 +0000 2016	",728840110368690179,"	49467	dont_know	"Well, I already panicked, but this is better news than the garage fire I was expecting to wake up to. https://t.co/qG6P40GhpS"		
1830764126	FALSE	finalized	3	7/26/2018 12:38:46	0.3355	Tue Oct 10 17:06:20 +0000 2017	",917798466302099456,"	1382	dont_know	I'm near the one down south. I'm so tired of shit being on fire here... https://t.co/LR3FI47C0W		
1830764151	FALSE	finalized	3	7/26/2018 12:05:44	1	Tue Oct 10 18:39:21 +0000 2017	",917821871537635328,"	2933	dont_know	"Fantastic list of closed tasting rooms, hotels, etc.  https://t.co/mXDBuw9E8p #winecountryfires"		
1830763108	FALSE	finalized	3	7/26/2018 10:07:38	1	Sat May 07 01:50:28 +0000 2016	",728763902788407300,"	39868	dont_know	It is big and unfortunately getting bigger https://t.co/mBZPbwQuGE		
1830764579	FALSE	finalized	3	7/26/2018 12:05:52	1	Wed Oct 11 07:13:37 +0000 2017	",918011691748679680,"	56801	dont_know	Barely https://t.co/foFjSAlFiL		
1830764932	FALSE	finalized	3	7/26/2018 12:01:31	1	Tue Oct 10 19:08:03 +0000 2017	",917829095647354880,"	6406	dont_know	Thank you Gov Brown for tirelessly working for California. https://t.co/PPclWlTRjr		
1830764671	FALSE	finalized	3	7/26/2018 12:18:11	0.6646	Tue Oct 10 19:42:02 +0000 2017	",917837646663159808,"	11169	dont_know	Trump Tweets about NFL . https://t.co/9CiG0FXmWE		
1830763322	FALSE	finalized	3	7/26/2018 12:28:23	1	Sat May 07 06:54:03 +0000 2016	",728840302392311809,"	49491	dont_know	Hey that's like the White Lady that said she was Black Remember Warren  9 https://t.co/vQWwJ751f9 https://t.co/sooqDLxfLl		
1830763811	FALSE	finalized	3	7/26/2018 11:37:19	0.6702	Fri May 06 16:37:04 +0000 2016	",728624632723431428,"	17104	dont_know	Canada looks so lit rn https://t.co/FZhKxvvLkL		
1830764930	FALSE	finalized	3	7/26/2018 12:24:19	0.3555	Tue Oct 10 19:07:58 +0000 2017	",917829075821039617,"	6395	dont_know	Liberal idiots. God is raining fire upon California. I hope it is obliterated. https://t.co/wFWKfJM2LV		
1830764216	FALSE	finalized	3	7/26/2018 11:41:09	1	Tue Oct 10 19:32:54 +0000 2017	",917835351363936256,"	9768	dont_know	"Well, there are a lot of white people in California... https://t.co/L5FRf4juxf"		
1830763631	FALSE	finalized	3	7/26/2018 11:52:09	0.6545	Fri May 06 12:44:21 +0000 2016	",728566068587814913,"	5624	dont_know	"Terrible, terrible news - be safe and evacuate when informed.  https://t.co/G21dc8YzIP"		
1830763825	FALSE	finalized	3	7/26/2018 11:11:51	1	Fri May 06 16:50:42 +0000 2016	",728628066289881088,"	17617	dont_know	i mean watching bbc world news seriously reminds you of kiamat. from the canada having wildfire to syria fighting over each other		
1830764258	FALSE	finalized	3	7/26/2018 12:31:33	0.688	Tue Oct 10 19:58:00 +0000 2017	",917841665720807431,"	13330	dont_know	Many schools and universities in California are cancelling classes. #J2150BJ https://t.co/ZpIzGrO1Li		
1830764181	FALSE	finalized	3	7/26/2018 11:09:21	1	Tue Oct 10 18:40:31 +0000 2017	",917822166065864705,"	3075	dont_know	"Yes. The ""president"" should help us. We pay federal taxes. Lots of them. I'm guessing more than your state. Has not  https://t.co/AJtKsMbVqN"		
1830763697	FALSE	finalized	3	7/26/2018 10:53:05	0.6632	Fri May 06 14:24:01 +0000 2016	",728591150542512128,"	10871	dont_know	Toronto shop steps up for Fort McMurray bride whose dress was lost in wildfire https://t.co/pc6M0UBqBS via *torontostar *RetailCouncil		
1830763662	FALSE	finalized	3	7/26/2018 11:03:05	1	Fri May 06 13:17:22 +0000 2016	",728574376992378881,"	7754	dont_know	Horrible  https://t.co/pnASxB6s26		
1830764260	FALSE	finalized	3	7/26/2018 11:25:01	1	Tue Oct 10 19:59:16 +0000 2017	",917841984856952832,"	13496	dont_know	His warmest = room temperature https://t.co/lBOYFTBEkG		
1830764995	FALSE	finalized	3	7/26/2018 13:22:09	0.68	Tue Oct 10 19:51:34 +0000 2017	",917840046430064640,"	12504	dont_know	Prayers https://t.co/ffcMxwmd5k		
1830764382	FALSE	finalized	3	7/26/2018 11:45:14	0.6981	Tue Oct 10 21:30:05 +0000 2017	",917864838008856577,"	23997	dont_know	"Harvey, Irma, Maria, Nate and countless wildfires in one season ... Still need more proof of the negative effects o  https://t.co/l0thDZDQWO"		
1830764812	FALSE	finalized	3	7/26/2018 12:33:13	1	Wed Oct 11 03:06:06 +0000 2017	",917949401720426498,"	38973	dont_know	why am i crying in the club rn? https://t.co/4xraqhcocf		
1830763129	FALSE	finalized	3	7/26/2018 12:23:25	0.3719	Sat May 07 02:44:13 +0000 2016	",728777426759614464,"	41690	dont_know	"My home *sratliff1979 Fort McMurray wildfire: First clear satellite images show deserted streets, burned homes: https://t.co/1EKsbwkmHC"		
1830763164	FALSE	finalized	3	7/26/2018 10:12:04	0.6772	Sat May 07 04:14:40 +0000 2016	",728800190774251522,"	44046	dont_know	Canadian inferno foreshadows a warmer planet https://t.co/zN5K7RQknv		
1830764080	FALSE	finalized	3	7/26/2018 11:45:14	1	Fri May 06 12:48:08 +0000 2016	",728567021332516864,"	5918	dont_know	"Lol. Above that even, Bob! https://t.co/78E1fLgU7i"		
1830764178	FALSE	finalized	3	7/26/2018 10:43:30	1	Tue Oct 10 18:26:39 +0000 2017	",917818677210337281,"	3071	dont_know	"I know it must hurt Trump to do anything for California. Because, ya know they didn t vote for him. https://t.co/0kr3v1a9ci"		
1830763828	FALSE	finalized	3	7/26/2018 12:32:54	1	Fri May 06 16:51:17 +0000 2016	",728628211974709249,"	17636	dont_know	"Before you engage in gossip, spreading it like wildfire, pause &amp; reflect. If you were the victim, how would you feel? Keep your mouth quiet."		
1830764736	FALSE	finalized	3	7/26/2018 11:38:06	0.6889	Tue Oct 10 19:56:35 +0000 2017	",917841308353531905,"	13125	dont_know	"""I'll be visting to survey the damage soon. Its going to be lit."" https://t.co/xgwvcucb1y"		
1830763397	FALSE	finalized	3	7/26/2018 11:25:43	1	Sat May 07 09:06:55 +0000 2016	",728873736540037120,"	51946	dont_know	Like wildfire day of payment assist: kQvG		
1830765084	FALSE	finalized	3	7/26/2018 12:00:39	1	Wed Oct 11 11:58:42 +0000 2017	",918083432542097408,"	67398	dont_know	Guarantee they re still happy as ever. This is REAL #RelationshipGoals https://t.co/pc8f52fs2d		
1830764991	FALSE	finalized	3	7/26/2018 12:38:07	1	Tue Oct 10 19:51:24 +0000 2017	",917840007032799232,"	12484	dont_know	He's trying to find a way to blame *POTUS https://t.co/s5fJfgmqRu		
1830764022	FALSE	finalized	3	7/26/2018 13:25:40	1	Fri May 06 22:04:11 +0000 2016	",728706953862471681,"	31230	dont_know	Thanks to the flood of sign ups I had today!  „D E can't wait to start the challenge! J https://t.co/AIeI7OyO4r https://t.co/o50TsjHL2P		
1830764460	FALSE	finalized	3	7/26/2018 12:05:30	1	Wed Oct 11 01:46:37 +0000 2017	",917929399940472832,"	32003	dont_know	"This is so sad, prayers goes out to their family and loved ones. https://t.co/awxJFArnY1"		
1830763877	FALSE	finalized	3	7/26/2018 11:24:36	1	Fri May 06 17:36:44 +0000 2016	",728639650554748929,"	19720	dont_know	Had to be azula  https://t.co/cqOSHMkuHa		
1830763586	FALSE	finalized	3	7/26/2018 10:43:09	0.3373	Fri May 06 11:36:36 +0000 2016	",728549019039899648,"	3218	dont_know	This is my home province. If you can help please do *redcrosscanada #PrayForFortMcMurray #FortMacFire #FortmacStrong https://t.co/QJnMwuvxJf		
1830763462	FALSE	finalized	3	7/26/2018 12:23:21	1	Sat May 07 11:23:51 +0000 2016	",728908198208413696,"	55941	dont_know	If you have kids in grades 6-9 check out the following information: https://t.co/etOPVpR5vL #ymm		
1830764028	FALSE	finalized	3	7/26/2018 12:47:01	0.3566	Fri May 06 17:54:48 +0000 2016	",728644194043109380,"	20487	dont_know	i cant believe that wildfire really happened...		
1830764639	FALSE	finalized	3	7/26/2018 11:18:39	1	Tue Oct 10 19:36:00 +0000 2017	",917836131508436992,"	10190	dont_know	What is he going to do ? Throw some toilet paper out to people ?? https://t.co/0Jvz3eP5VH		
1830763181	FALSE	finalized	3	7/26/2018 10:06:27	1	Sat May 07 04:31:32 +0000 2016	",728804436034916352,"	45225	dont_know	7 Now you want me But what if your heart's a liar Cause if you change your mind again I'll burn like a wildfire  є7 &lt;&lt; all the feels *mtrench		
1830763224	FALSE	finalized	3	7/26/2018 11:43:57	1	Sat May 07 05:56:58 +0000 2016	",728825934980079617,"	48270	dont_know	I can only imagine how their lives are turned upside down from this.  F Cвќ¤пёЏ https://t.co/BNn4qs72bf		
1830763607	FALSE	finalized	3	7/26/2018 10:50:35	1	Fri May 06 12:35:48 +0000 2016	",728563914926137344,"	5302	dont_know	I was just thinking about him yesterday. That's fantastic news! https://t.co/Yn5gpJQWxm		
1830763454	FALSE	finalized	3	7/26/2018 11:16:12	0.6667	Sat May 07 11:15:54 +0000 2016	",728906198829826048,"	55772	dont_know	Why the greatest fear in a fire is smoke. https://t.co/okkVoRLHrg via *theage		
1830764897	FALSE	finalized	3	7/26/2018 12:25:07	0.6675	Tue Oct 10 19:03:56 +0000 2017	",917828059495063552,"	5640	dont_know	"my heart is breaking for home. stay strong, norcal. https://t.co/szfQEbnORx"		
1830763775	FALSE	finalized	3	7/26/2018 12:21:21	0.6604	Fri May 06 16:16:48 +0000 2016	",728619534169612289,"	16142	dont_know	Rumors travel like wildfire at Uhart.  		
1830764704	FALSE	finalized	3	7/26/2018 11:22:16	0.6583	Tue Oct 10 19:46:49 +0000 2017	",917838851149725696,"	11836	dont_know	Incredible. *StannZMann https://t.co/N3Ue6XxayB		
1830764503	FALSE	finalized	3	7/26/2018 12:33:12	0.7037	Wed Oct 11 03:28:02 +0000 2017	",917954920740876288,"	40932	dont_know	earthquakes? wildfires? yosemite? north korea? https://t.co/LPcwzzMd1K		
1830763232	FALSE	finalized	3	7/26/2018 11:21:54	0.6471	Sat May 07 06:13:22 +0000 2016	",728830064226275328,"	48574	dont_know	"I really feel like this was more than just a ""wildfire"""		
1830764674	FALSE	finalized	3	7/26/2018 11:24:58	0.6622	Tue Oct 10 19:44:26 +0000 2017	",917838252505042944,"	11489	dont_know	BBCNEWS 12:43pm BILL MIKAN. Santa Rosa resident Chief KEN PIMLOTT. California Fire Director		
1830764520	FALSE	finalized	3	7/26/2018 12:06:40	0.6583	Wed Oct 11 03:33:22 +0000 2017	",917956261966053376,"	41449	dont_know	"Fire truck parked in Santa Ysabel, California, off Highway 78. #firetruck https://t.co/0P0ch4UVSW"		
1830763307	FALSE	finalized	3	7/26/2018 12:27:50	1	Sat May 07 06:51:27 +0000 2016	",728839645098704896,"	49427	dont_know	Look at how unusually warm it is in Canada and other parts of Arctic: https://t.co/KTGV1U6Lg9 #FortMacFire #climate https://t.co/QzJ2Kj2Ty8		
1830764960	FALSE	finalized	3	7/26/2018 11:34:43	1	Tue Oct 10 19:11:25 +0000 2017	",917829944083755010,"	6840	dont_know	*VaughnHillyard The actual disaster here is *VP. https://t.co/xX4skRRcLC		
1830763579	FALSE	finalized	3	7/26/2018 11:25:15	0.6863	Fri May 06 11:35:28 +0000 2016	",728548735123390464,"	3169	dont_know	Wonder if UK government has offered any aid to Canada https://t.co/CpbIJ5pmvp		
1830764114	FALSE	finalized	3	7/26/2018 11:29:23	0.38	Tue Oct 10 16:41:10 +0000 2017	",917792130021588993,"	379	dont_know	My heart breaks for my home state right now https://t.co/Q5kJZFakoT		
1830764732	FALSE	finalized	3	7/26/2018 11:18:29	0.6923	Tue Oct 10 19:56:22 +0000 2017	",917841255140397056,"	13090	dont_know	Let me guess CNN .. ITS TRUMP FAULTS. https://t.co/qskbq1COA8		
1830763566	FALSE	finalized	3	7/26/2018 11:31:07	1	Fri May 06 11:18:16 +0000 2016	",728544404080713728,"	2560	dont_know	"So erm abg , sblom news spread like wildfire , pls ask before u judge . Dont talk as tho u knw everytin ."		
1830764660	FALSE	finalized	3	7/26/2018 11:14:57	1	Tue Oct 10 19:37:12 +0000 2017	",917836429815717888,"	10390	dont_know	Being at a nearby golf course doesn t count https://t.co/n94veRkWYZ		
1830764573	FALSE	finalized	3	7/26/2018 12:32:34	1	Wed Oct 11 07:12:59 +0000 2017	",918011533115850752,"	56780	dont_know	*LindseyGrahamSC u know it is f--king bad enough that u republicans are the clown princes of lying but lying about  https://t.co/P1RqD6iFSN		
1830764292	FALSE	finalized	3	7/26/2018 10:32:34	0.6959	Tue Oct 10 20:09:00 +0000 2017	",917844436184371201,"	14817	dont_know	Is he gonna throw water bottles at us? https://t.co/TmNuaEkher		
1830764724	FALSE	finalized	3	7/26/2018 11:56:38	1	Tue Oct 10 19:56:13 +0000 2017	",917841217039237120,"	13064	dont_know	Please Retweet #JonesActPuertoRicoRepeal #PuertoRico #PuertoRicoCrisis #JonesAct #JonesActRepeal https://t.co/VRyUPpEBS3		
1830764036	FALSE	finalized	3	7/26/2018 12:17:55	1	Fri May 06 20:51:37 +0000 2016	",728688693863555072,"	27141	dont_know	Times like these I wish my aunt was on twitter - she'd totally get this! https://t.co/9tEN1paw71		
1830764909	FALSE	finalized	3	7/26/2018 11:03:03	1	Tue Oct 10 18:54:30 +0000 2017	",917825686726959105,"	3988	dont_know	im never going to see phil again https://t.co/IqFHwZ1T52		
1830763411	FALSE	finalized	3	7/26/2018 11:30:39	1	Sat May 07 09:43:54 +0000 2016	",728883045747433473,"	53514	dont_know	the sky is really orange right now haha https://t.co/1hvYcTP2SN https://t.co/HAAGI9ozjL		
1830763666	FALSE	finalized	3	7/26/2018 10:58:33	1	Fri May 06 13:17:26 +0000 2016	",728574394449059840,"	7758	dont_know	HTC Wildfire S CDMA For TATA CDMA Pre-Owned Mobile * Rs.2499 only ! BUY Now: https://t.co/jL8WMtoe6Z https://t.co/7Vut8duHpT		
1830764951	FALSE	finalized	3	7/26/2018 12:40:34	0.3481	Tue Oct 10 19:11:01 +0000 2017	",917829842732703744,"	6765	dont_know	So devastating https://t.co/tKY1ixJa0g		
1830764936	FALSE	finalized	3	7/26/2018 12:05:30	1	Tue Oct 10 19:10:29 +0000 2017	",917829707449724930,"	6682	dont_know	 њSo let it be written...so let it be done. Rameses Clinton.  #Facts&amp;ScienceAreInconvenient https://t.co/isCfMqwGGm		
1830763236	FALSE	finalized	3	7/26/2018 13:06:29	1	Sat May 07 06:18:01 +0000 2016	",728831232679813120,"	48653	dont_know	Goodnight #BetterPlace#Deutschl#musicallyapp  #Wildfire #BetterPlace #music #musicvideo #musical #followme #bestoft  https://t.co/7Ugn0rKsBd		
1830764251	FALSE	finalized	3	7/26/2018 12:06:40	1	Tue Oct 10 19:54:41 +0000 2017	",917840832354443264,"	12816	dont_know	Will we be told we're screwing up the budget too??? https://t.co/OokIHMTcI0		
1830764303	FALSE	finalized	3	7/26/2018 13:22:09	0.6755	Tue Oct 10 20:19:34 +0000 2017	",917847091627675648,"	15898	dont_know	Be safe #California &lt;3 :( #digitalEU *bonohyeri https://t.co/S13V9JjoNV		
1830763654	FALSE	finalized	3	7/26/2018 11:14:11	0.6522	Fri May 06 13:15:44 +0000 2016	",728573966592425986,"	7690	dont_know	save the Shwayze express  https://t.co/Qj3jmbyEm2		
1830765012	FALSE	finalized	3	7/26/2018 12:38:58	1	Tue Oct 10 19:56:57 +0000 2017	",917841402117148672,"	13185	dont_know	What about Puerto Rico? SURELY you weren t there for them https://t.co/6Xk6pXb4Tc		
1830764887	FALSE	finalized	3	7/26/2018 12:29:04	1	Tue Oct 10 18:16:21 +0000 2017	",917816083418980353,"	2895	dont_know	fuck out the napa fire mentions then stupid ass bitch. aint nobody asking for your 2 cents https://t.co/JXcJE76YGd		
1830764748	FALSE	finalized	3	7/26/2018 12:17:55	0.6667	Tue Oct 10 19:59:11 +0000 2017	",917841965806362624,"	13479	dont_know	So close to my hometown  Ў0. Stay safe my peeps. https://t.co/tvPTlJgBLj		
1830764350	FALSE	finalized	3	7/26/2018 11:34:38	1	Tue Oct 10 21:20:18 +0000 2017	",917862377361629184,"	22885	dont_know	My heart is breaking for my beloved northern California  https://t.co/VNHdbHBfyK		
1830763963	FALSE	finalized	3	7/26/2018 12:38:46	1	Fri May 06 19:50:39 +0000 2016	",728673352110350336,"	25029	dont_know	Just like wildfire »6 https://t.co/jTwSVttUNe		
1830763531	FALSE	finalized	3	7/26/2018 12:25:15	0.698	Fri May 06 10:30:44 +0000 2016	",728532442005438465,"	783	dont_know	Says it so well! #FortMac  https://t.co/HbIEb0NWTR		
1830764733	FALSE	finalized	3	7/26/2018 12:29:19	0.7247	Tue Oct 10 19:56:26 +0000 2017	",917841269841383425,"	13099	dont_know	Classless Trump Insults California By Sending Warm Respects During Wildfire https://t.co/P3RepvkqN8		
1830765044	FALSE	finalized	3	7/26/2018 12:01:15	0.6667	Tue Oct 10 19:57:54 +0000 2017	",917841642371014657,"	13305	dont_know	"It's ok California. *realDonaldTrump is coming to throw more paper towels and take pictures. He sure is so ""helpful  https://t.co/9pfCJLKKlV"		
1830763514	FALSE	finalized	3	7/26/2018 12:03:30	0.6923	Fri May 06 10:22:26 +0000 2016	",728530355683139584,"	591	dont_know	This is where I live #scary #forestfires #bc  https://t.co/jVySglJ5cQ		
1830763113	FALSE	finalized	3	7/26/2018 09:43:30	1	Sat May 07 01:53:08 +0000 2016	",728764572459405312,"	39984	dont_know	Set me free like a wildfire »6 є7		
1830763172	FALSE	finalized	3	7/26/2018 09:43:57	0.3846	Sat May 07 04:15:33 +0000 2016	",728800412120145920,"	44059	dont_know	CORRECTED-UPDATE 1-BP notifies customers of force majeure on Canadian crude amid wildfire -sources - Reuters https://t.co/tHzaudjdvB		
1830764773	FALSE	finalized	3	7/26/2018 12:05:07	1	Tue Oct 10 20:23:07 +0000 2017	",917847984985001985,"	16252	dont_know	The. World. Is. Ending.. I m sick https://t.co/vdQ4ANCkOR		
1830763913	FALSE	finalized	3	7/26/2018 11:41:20	1	Fri May 06 17:39:17 +0000 2016	",728640291104645120,"	19829	dont_know	Keep DONATING!!  https://t.co/oUIGeY1zQD		
1830764791	FALSE	finalized	3	7/26/2018 11:35:23	0.68	Wed Oct 11 01:59:50 +0000 2017	",917932724916072449,"	33113	dont_know	:( fuck https://t.co/MDHz5nTPGk		
1830764985	FALSE	finalized	3	7/26/2018 11:47:28	1	Tue Oct 10 19:51:17 +0000 2017	",917839976485806080,"	12468	dont_know	Okay so what must he do? https://t.co/qguwUqcaKr		
1830763239	FALSE	finalized	3	7/26/2018 11:08:54	0.6648	Sat May 07 06:18:11 +0000 2016	",728831275482513408,"	48657	dont_know	YouTube Wildfire Update #6 - May 6 at 11 am YouTube Premier Notley will update media on the status of the fire in  https://t.co/DdiCqLgXSG		
1830764471	FALSE	finalized	3	7/26/2018 12:13:45	1	Wed Oct 11 01:50:48 +0000 2017	",917930450588487680,"	32300	dont_know	ўD Not the wineeeeee https://t.co/xNi66yoIHj		
1830763367	FALSE	finalized	3	7/26/2018 11:15:24	0.6538	Sat May 07 08:00:01 +0000 2016	",728856902839488512,"	50917	dont_know	Owners of Irish pub flee bar as wildfire sweeps Canadian city https://t.co/ibh0lyQvBT https://t.co/3OllWlhtqG		
