_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	choose_a_category:confidence	created_at	id_str	rownames	choose_a_category	text	
1834490108	FALSE	finalized	3	7/27/2018 09:07:04	1	Tue Mar 28 05:37:12 +0000 2017	",846597016050319360,"	1151	dont_know	...have we fixed a date for the next naval battle! https://t.co/zJS2ENSunE	
1834491022	FALSE	finalized	4	7/31/2018 16:42:14	1	Thu Mar 30 01:19:06 +0000 2017	",847256838668132353,"	41161	dont_know	#earthathon #werun2gether D147 #5kadaystreak got 11.69k before the weather. East Aust shutting down for the day. Ex https://t.co/obQUMARZhk	
1834490252	FALSE	finalized	3	7/27/2018 15:15:18	1	Wed Mar 29 04:48:30 +0000 2017	",846947150906970117,"	29970	dont_know	Should of called her Debbie. https://t.co/QA209XYIi2	
1834491850	FALSE	finalized	3	7/31/2018 18:56:37	0.678	Thu Mar 30 07:20:53 +0000 2017	",847347883615465473,"	48790	dont_know	Is there a chance we over dramatized  Cyclone Debbie? I saw more blowing in her 70's classic!	
1834491326	FALSE	finalized	3	7/31/2018 22:02:24	1	Thu Mar 30 10:38:34 +0000 2017	",847397636130852867,"	52832	dont_know	#Russia #USA #UK #media money #Palestine #WallSt #LA #film #music news #London #Trump #finance #Congress #LePen https://t.co/2T9KhFju9n	
1834491989	FALSE	finalized	7	7/27/2018 15:09:44	0.5765	Thu Mar 30 21:40:04 +0000 2017	",847564107737858048,"	60100	dont_know	"Sydney trends now: Debbie, Queen, Queensland, Ian Macdonald, Cyclone. https://t.co/OguTLYMiTE"	
1834490512	FALSE	finalized	5	7/27/2018 12:50:21	0.8171	Thu Mar 30 01:31:52 +0000 2017	",847260051928633344,"	41306	dont_know	"https://t.co/zHp1u3R2cg is that the same corner,  voidboi ?"	
1834490409	FALSE	finalized	4	7/27/2018 12:46:26	0.5008	Thu Mar 30 04:28:49 +0000 2017	",847304584615690240,"	44534	dont_know	Well...journalists are going to look stupid reporting the Big Wet. They'll just be an idiot standing in the rain   #TCDebbie	
1834492019	FALSE	finalized	3	7/31/2018 17:00:38	0.6426	Fri Mar 31 03:26:10 +0000 2017	",847651203722887171,"	64161	dont_know	"""I'm gonna rly die from no water after a flood? Some BULLshit...."" https://t.co/MdXY69Ilmb"	
1834491688	FALSE	finalized	3	7/31/2018 13:39:56	0.6863	Wed Mar 29 23:50:45 +0000 2017	",847234606478745601,"	39780	dont_know	"And yes, it's ex-cyclone Debbie by now, but there wasn't enough room in the tweet."	
1834490824	FALSE	finalized	4	7/27/2018 14:51:26	0.5	Wed Mar 29 23:13:14 +0000 2017	",847225165620445185,"	39234	dont_know	Pix: Queensland Cyclone Debbie https://t.co/xu6CyNBYSq https://t.co/4OIXXAMRkN	
1834490349	FALSE	finalized	3	7/27/2018 13:04:16	0.6667	Thu Mar 30 02:22:31 +0000 2017	",847272798758223873,"	42324	dont_know	Apparently Cyclone Debbie was almost named Caleb. Instead I ended up with some piddly thing in the Indian Ocean. Left wing conspiracy.	
1834491692	FALSE	finalized	3	7/27/2018 12:47:22	0.6316	Wed Mar 29 23:51:27 +0000 2017	",847234780340944896,"	39787	dont_know	" EmperorCz yeah u go google search ""cyclone debbie"""	
1834491341	FALSE	finalized	5	7/27/2018 21:47:39	0.7914	Thu Mar 30 10:42:04 +0000 2017	",847398514959147008,"	52869	dont_know	"Sydney trends now: Debbie, Ian Macdonald, Cyclone, Cyclone Debbie, Queen. https://t.co/OguTLYuHv4"	
1834490427	FALSE	finalized	3	7/31/2018 21:50:18	0.6626	Thu Mar 30 10:00:17 +0000 2017	",847387997934727169,"	52172	dont_know	Poor thing :( https://t.co/CvzEIR9CDm	
1834491364	FALSE	finalized	4	7/28/2018 06:15:07	0.7436	Thu Mar 30 21:37:29 +0000 2017	",847563456647581696,"	60071	dont_know	CNN Crack a fucking atlas. #CycloneDebbie #TCDebbie https://t.co/ukhZx89yHu	
1834491847	FALSE	finalized	4	7/27/2018 13:03:26	0.7368	Thu Mar 30 06:38:28 +0000 2017	",847337209657081857,"	47650	dont_know	"Thinking of all the farmers in NQ this week - fruit, vege and sugarcane producers #supportnqfarmers &amp; help rebuild https://t.co/gUVzGe2DDr"	
1834490942	FALSE	finalized	4	7/27/2018 12:39:10	0.5143	Thu Mar 30 00:34:44 +0000 2017	",847245673313386500,"	40571	dont_know	Father and son enjoying (risking?) some bodyboarding action at Barney Point ¤4 Ј3#bigwet #TCDebbie https://t.co/LC0oTeo3dM	
1834491449	FALSE	finalized	3	7/31/2018 23:49:25	0.6571	Thu Mar 30 21:30:55 +0000 2017	",847561803877933060,"	60003	dont_know	"Why would you stand the edge of ""that"" gives me shivers looking at those ppl https://t.co/lx4KVqMPxy"	
1834490620	FALSE	finalized	3	7/27/2018 12:46:05	0.661	Wed Mar 29 08:55:22 +0000 2017	",847009275306164224,"	33195	dont_know	Is it true that allegedly Managers from Daydream Island decided 2 take the last boat and leave all other persons behind? #TCDebbie #news	
1834490945	FALSE	finalized	6	7/27/2018 14:29:09	0.3518	Thu Mar 30 00:53:35 +0000 2017	",847250417582981120,"	40833	dont_know	Thank you cyclone debbie for no school  0 7в›€	
1834491835	FALSE	finalized	4	7/27/2018 19:10:26	0.4937	Thu Mar 30 06:35:37 +0000 2017	",847336493676756992,"	47601	dont_know	Don't worry international friends.... Australia is safe. Trust. https://t.co/aDs6kQCYR9	
1834491121	FALSE	finalized	3	08/01/2018 10:19	0.6552	Thu Mar 30 03:27:54 +0000 2017	",847289252647804930,"	43387	dont_know	"Maybe if  brisbanecityqld was better prepared and had more locations, we wouldn't still be sitting in a 3 block que https://t.co/aJ5UtkD5g1"	
1834490251	FALSE	finalized	3	7/28/2018 12:04:30	1	Wed Mar 29 04:48:30 +0000 2017	",846947150659534850,"	29969	dont_know	"No ""Debbie Does.."" Jokes? вЃпёЏ CпёЏ Љ8  AFP https://t.co/Bxo5BgT1Uq"	
1834491439	FALSE	finalized	6	7/31/2018 15:32:03	0.8451	Thu Mar 30 20:09:55 +0000 2017	",847541420961542148,"	59124	dont_know	"So cool, but like, I'm pretty sure your mate just died there at the end? https://t.co/l5q0ZNaSZG"	
1834491405	FALSE	finalized	4	7/28/2018 08:28:21	0.7657	Mon Apr 03 00:00:08 +0000 2017	",848686517128232962,"	78440	dont_know	"If you're concerned your Solar PV system has been damaged, there's some advice in this video. https://t.co/XSKxrEZvHZ"	
1834490982	FALSE	finalized	3	08/01/2018 16:51	0.3499	Thu Mar 30 01:07:04 +0000 2017	",847253810896453633,"	41015	dont_know	 ThomasSanders there's a cyclone here called Debbie and I got really confused for a second.	
1834490362	FALSE	finalized	3	08/01/2018 13:21	1	Thu Mar 30 02:24:53 +0000 2017	",847273396035440646,"	42358	dont_know	"Wants road, Maroochy River at 9am. Video: Alex Fraser-Watson Live coverage on  Ch7Queensland now. https://t.co/bDfi9DTAUc"	
1834491433	FALSE	finalized	3	7/31/2018 19:11:40	1	Thu Mar 30 19:53:34 +0000 2017	",847537302507319297,"	58933	dont_know	Expectations vs. Reality https://t.co/3WxwrxHevS https://t.co/C2xR08ZwiV	
1834490240	FALSE	finalized	3	7/31/2018 19:11:40	1	Wed Mar 29 03:55:53 +0000 2017	",846933907127779328,"	29194	dont_know	EdwardOReilly1  Kris_Sacrebleu this is a good summary. No where needed as bad as Yati 6 years ago. https://t.co/dAmOENSlWo	
1834490559	FALSE	finalized	3	7/28/2018 12:51:07	1	Thu Mar 30 08:27:33 +0000 2017	",847364660546359298,"	50445	dont_know	Yeah nah I've got mob who'll go to more extreme lengths for a bite #landshark https://t.co/qePOCyiKUf	
1834492046	FALSE	finalized	4	7/27/2018 12:16:46	1	Fri Mar 31 10:01:03 +0000 2017	",847750578717446144,"	67370	dont_know	Crazy stuff!! https://t.co/2sGkWXaZlh	
1834490862	FALSE	finalized	3	7/27/2018 13:05:02	0.678	Wed Mar 29 23:37:18 +0000 2017	",847231221511839746,"	39555	dont_know	Cyclone Debbie... You are one hectic biartch!   ЎC	
1834490981	FALSE	finalized	4	7/27/2018 16:00:34	1	Thu Mar 30 01:07:03 +0000 2017	",847253805364199424,"	41014	dont_know	"""Debbie the parrot update   #TCDebbie #cycloneDebbie #qldpol  https://t.co/xPVa8NTo...""  https://t.co/N0bLvbYCzT"	
1834490971	FALSE	finalized	6	7/27/2018 20:43:36	0.6787	Thu Mar 30 01:06:00 +0000 2017	",847253544537210880,"	40995	dont_know	Just noticed- no warning barriers!?!! #qldfloods Emergency crews flat chat of course. https://t.co/bYfniJ5Rc9	
1834491796	FALSE	finalized	4	7/27/2018 19:49:16	0.5033	Thu Mar 30 05:15:04 +0000 2017	",847316221779255296,"	45532	dont_know	Cyclone Debbie can piss rightt off ¤4 ¤4	
1834490223	FALSE	finalized	3	7/27/2018 20:04:56	1	Tue Mar 28 22:47:59 +0000 2017	",846856421345931265,"	23421	dont_know	Fearless reporting and disaster voyeurism are two different things #TCDebbie #cycloneDebbie	
1834491298	FALSE	finalized	6	7/27/2018 12:48:22	0.6677	Thu Mar 30 09:30:24 +0000 2017	",847380481016438784,"	51572	dont_know	#CycloneDebbie: #BrisVegas Forecast  Rain  7 &amp; Crocodiles  A  #Downunder  ћ6 џA   https://t.co/1pWVnUa35w  #RealWorld https://t.co/r9DPHscjdm	
1834491535	FALSE	finalized	3	08/01/2018 14:48	0.6727	Thu Mar 30 23:09:21 +0000 2017	",847586576423165954,"	61031	dont_know	"Lismore, Northern Rivers hit in #TCDebbie aftermath. Where's NSW Premier   GladysB? #nswpol #BigWet https://t.co/PzkmfMQ2wY"	
1834491158	FALSE	finalized	3	08/01/2018 16:38	1	Thu Mar 30 03:49:39 +0000 2017	",847294726168391681,"	43756	dont_know	'Joint squeegeeing' https://t.co/9MaFF4vXsh	
1834490248	FALSE	finalized	3	7/27/2018 12:50:47	1	Wed Mar 29 04:48:00 +0000 2017	",846947022154485760,"	29959	dont_know	Wow. Be careful out there! https://t.co/1WTxKU9ciS	
1834491935	FALSE	finalized	4	7/27/2018 17:36:07	0.7721	Thu Mar 30 10:08:40 +0000 2017	",847390110723133441,"	52311	dont_know	Are you fucking kidding me Debbie https://t.co/8JTXqmySSX	
1834491733	FALSE	finalized	3	7/28/2018 11:31:06	0.65	Thu Mar 30 00:50:19 +0000 2017	",847249596141117440,"	40790	dont_know	"One resilient cockatoo, like most Queenslanders #CycloneDebbie https://t.co/Coos91b5mF"	
1834491038	FALSE	finalized	4	7/27/2018 13:22:00	0.5146	Thu Mar 30 01:26:23 +0000 2017	",847258671029473281,"	41244	dont_know	 PaulineHansonOz Given effect Cyclone Debbie surely U must understand infrastructure investment is more important than coy tax cuts #auspol	
1834491179	FALSE	finalized	6	7/27/2018 12:18:32	0.8487	Thu Mar 30 03:57:01 +0000 2017	",847296581879554048,"	43890	dont_know	 joehuddler  dannymcginlay Breaking: Sevco fan kills cockatoo https://t.co/bbreTCkWQJ	
1834490477	FALSE	finalized	3	08/01/2018 0:55	0.6834	Sat Apr 01 06:58:31 +0000 2017	",848067030800621569,"	71566	dont_know	And to think here were people who called Sharknado unrealistic https://t.co/xuL99SIuI3	
1834490222	FALSE	finalized	5	7/27/2018 16:56:38	0.8097	Tue Mar 28 20:43:30 +0000 2017	",846825093544267778,"	20137	dont_know	That's not Tropical Cyclone Debbie. It's the flurry of nonsensical executive orders coming out of the White House. https://t.co/PoiaQ6Kyxk	
1834491505	FALSE	finalized	3	7/27/2018 19:58:30	0.6724	Wed Mar 29 21:42:03 +0000 2017	",847202218918858754,"	37804	dont_know	"Melbourne trends now: Melb, Debbie, Hazelwood, Cyclone Debbie, Essendon. https://t.co/18TuFZtDt5"	
1834491141	FALSE	finalized	4	7/28/2018 08:28:21	0.5049	Thu Mar 30 03:45:30 +0000 2017	",847293682076209152,"	43684	dont_know	#BREAKING 2000 residents on the Tweed ordered to evacuate with the Tweed River expected to go into major flood  https://t.co/CcbFb3ElZS	
1834491965	FALSE	finalized	6	7/28/2018 07:45:32	0.5073	Thu Mar 30 15:54:11 +0000 2017	",847477063032254465,"	56635	dont_know	OH SHIT REAL LIFE SHARKNADO!!!  B https://t.co/6Vbz239ZIq	
1834492010	FALSE	finalized	4	7/27/2018 19:10:26	1	Fri Mar 31 00:51:28 +0000 2017	",847612274906877952,"	62227	dont_know	Make sure you follow these food safety rules if you open your childcare centre today. No one wants gastro right now https://t.co/pM0qY4XxWQ	
1834491857	FALSE	finalized	4	7/27/2018 20:51:39	0.7696	Thu Mar 30 07:22:19 +0000 2017	",847348247010066432,"	48805	dont_know	Are we supposed to be impressed by 'unity ticket' during natural disaster? Does Turnbull want a cookie? #auspol #TCDebbie	
1834490957	FALSE	finalized	3	7/27/2018 17:13:29	0.6637	Thu Mar 30 00:57:09 +0000 2017	",847251317038866434,"	40877	dont_know	"Great place to stay, Pacific Pines ... looking a little wet though. https://t.co/ncx4RTmv2v"	
1834491072	FALSE	finalized	4	7/28/2018 06:15:07	0.7436	Thu Mar 30 02:52:22 +0000 2017	",847280311805161472,"	42839	dont_know	HCwithBB - see you Saturday instead! Everyone stay safe. Xxx https://t.co/Kdg3YxxoRx	
1834490320	FALSE	finalized	3	7/31/2018 19:24:15	0.6422	Wed Mar 29 23:57:48 +0000 2017	",847236381101277185,"	39859	dont_know	Re the last line about lack of training at the gabba - thanks to KMJ and co that happens most years. North trained https://t.co/9Z95WOORh6	
1834491713	FALSE	finalized	5	7/27/2018 12:42:01	0.6112	Thu Mar 30 00:45:29 +0000 2017	",847248381600686086,"	40738	dont_know	Greenslopes Park. Video: Kanwalpreet Kaur. Live coverage on Channel 7 now. Stream: https://t.co/T4lI5z4mCj https://t.co/zxAUzmYZmC	
1834491966	FALSE	finalized	6	7/27/2018 18:13:01	0.6777	Thu Mar 30 15:54:14 +0000 2017	",847477075246145541,"	56637	dont_know	Sharknado was a warning. https://t.co/PgFBgYT7j7	
1834490219	FALSE	finalized	4	7/27/2018 13:04:26	1	Tue Mar 28 22:33:27 +0000 2017	",846852764915318784,"	23136	dont_know	Looking forward to a thoughtful and we'll-researched piece about how sporadic and unpredictable wind power has caus https://t.co/VtpyTvTvop	
1834490738	FALSE	finalized	4	7/31/2018 14:10:31	0.5025	Wed Mar 29 22:42:01 +0000 2017	",847217307180912644,"	38757	dont_know	LeesaMareeJ  cynicq  brisbanecityqld Ex #TCDEBBIE is a low tracking into the #SEQ at 996HPA SEQincidents operator	
1834491338	FALSE	finalized	3	7/27/2018 15:16:31	0.65	Thu Mar 30 10:41:05 +0000 2017	",847398265934946304,"	52858	dont_know	"Melbourne trends now: Melb, Cyclone Debbie, Andrew, Hazelwood, Queen. https://t.co/18TuFZtDt5"	
1834490479	FALSE	finalized	3	08/01/2018 18:55	0.6581	Sat Apr 01 08:05:51 +0000 2017	",848083976673574912,"	71758	dont_know	So why are we now calling it ex-cyclone Debbie...Does that mean we still love Tracy and have just been cheating on her for forty years	
1834490881	FALSE	finalized	8	7/27/2018 18:46:12	0.8721	Wed Mar 29 23:43:43 +0000 2017	",847232837182824449,"	39679	dont_know	This warms my heart https://t.co/vORvTkUB5m	
1834490082	FALSE	finalized	3	7/27/2018 09:11:34	1	Tue Mar 28 05:04:45 +0000 2017	",846588849304293376,"	166	dont_know	I think copy and paste didn't go as planned for this propagandist channel https://t.co/WXvXMJnEYp	
1834490890	FALSE	finalized	3	08/01/2018 0:52	0.6657	Thu Mar 30 00:00:46 +0000 2017	",847237125774782465,"	39940	dont_know	"Hilarious that the kids finally wake up to find SE Qld schools are closed due to the rain and cyclone Debbie, and... https://t.co/vUpQu4hUzK"	
1834491162	FALSE	finalized	4	7/31/2018 15:01:43	0.7593	Thu Mar 30 03:50:04 +0000 2017	",847294832947089408,"	43763	dont_know	Cyclone Debbie........ such a giving lass :\ :P :( :) https://t.co/tbMYocVrSX	
1834491088	FALSE	finalized	3	7/28/2018 12:03:56	1	Thu Mar 30 02:54:24 +0000 2017	",847280821471854593,"	42874	dont_know	OMG!!! Let's go home https://t.co/nRvBAAwzU7	
1834492041	FALSE	finalized	8	7/27/2018 15:37:29	0.8657	Fri Mar 31 09:43:03 +0000 2017	",847746051452805123,"	67229	dont_know	So apparently #Sharknado is actually a thing... Ј  2 https://t.co/cnjd3XlkYv	
1834490657	FALSE	finalized	4	7/27/2018 15:43:07	0.7582	Wed Mar 29 21:48:51 +0000 2017	",847203927233671168,"	37904	dont_know	Yadra kece from Cyclone Debbie territory  2  2  2	
1834491844	FALSE	finalized	6	7/27/2018 19:38:44	0.8319	Thu Mar 30 06:38:07 +0000 2017	",847337121014661122,"	47643	dont_know	Peak Australia https://t.co/YOXW4KnukJ	
1834491421	FALSE	finalized	4	7/27/2018 17:48:16	1	Wed Mar 29 09:05:37 +0000 2017	",847011855633563649,"	33317	dont_know	I feel like now would be an opportune moment to invest in a mowing franchise #TCDebbie  іFвњ‚пёЏ ‹0	
1834491160	FALSE	finalized	3	08/01/2018 5:23	1	Thu Mar 30 03:49:42 +0000 2017	",847294741188231170,"	43758	dont_know	So sad ўD https://t.co/1KIUYr6g1L	
1834491881	FALSE	finalized	5	7/27/2018 16:43:52	1	Thu Mar 30 07:57:59 +0000 2017	",847357223160369152,"	49852	dont_know	No it's not tcdebbie it's Darwin last night https://t.co/TQHILunZXp	
1834491822	FALSE	finalized	4	7/27/2018 16:00:34	1	Thu Mar 30 05:43:44 +0000 2017	",847323436309524480,"	46303	dont_know	whyd they name the cyclone debbie   it sounds like an angry soccer mom and not a scary storm	
1834491302	FALSE	finalized	7	7/27/2018 12:48:51	0.8671	Thu Mar 30 09:30:52 +0000 2017	",847380595030110209,"	51578	dont_know	 Mikey_PB  julesRGB  jjc_uk  KayleighScullio  BeccyDeakin  iRNY  james_provan well that's exciting... https://t.co/egpSlWaxAr	
1834490965	FALSE	finalized	3	08/01/2018 18:56	0.6587	Thu Mar 30 01:04:57 +0000 2017	",847253278647701504,"	40984	dont_know	Tokyo has a huge water diversion facility (https://t.co/7rQNxwcH0F). We can have them here too. https://t.co/clTRihGF6u via  ConversationEDU	
1834491102	FALSE	finalized	3	7/27/2018 12:28:56	0.6441	Thu Mar 30 03:20:37 +0000 2017	",847287418793246721,"	43289	dont_know	As we do well in public safety . Maybe a car body count would be more quantitative #climate . https://t.co/FmtKsvnSex	
1834491945	FALSE	finalized	4	7/27/2018 13:04:26	0.52	Thu Mar 30 10:46:20 +0000 2017	",847399586549211136,"	52970	dont_know	"I do love how the Aussie media have jumped straight onto the porn puns. ""Debbie Does Damage"" is a winner  2 #TCDebbie"	
1834490747	FALSE	finalized	3	7/31/2018 20:50:22	0.649	Wed Mar 29 22:44:26 +0000 2017	",847217916600664064,"	38776	dont_know	Gr8 to meet health wkrs from Bris and GC heading to Mackay Hospital 2 relieve the mighty staff who have worked tire https://t.co/xJBml6QiLQ	
1834491661	FALSE	finalized	3	7/27/2018 11:57:13	0.6452	Wed Mar 29 21:54:47 +0000 2017	",847205421194530820,"	37974	dont_know	GFThommo No outdoor activities for you guys today I see ... https://t.co/abcQzf3kin	
1834491494	FALSE	finalized	3	08/01/2018 13:18	0.3362	Tue Mar 28 20:47:26 +0000 2017	",846826084645535745,"	20226	dont_know	"I've been in a down mood because of cyclone Debbie, but your video made me laugh. Thanks xx #DolanTwinsNewVideo   EthanDolan  GraysonDolan"	
1834491978	FALSE	finalized	3	7/27/2018 13:48:52	1	Thu Mar 30 19:16:43 +0000 2017	",847528030914392066,"	58557	dont_know	chellilac they are coming #Sharknado https://t.co/ORXsD5OkGW	
1834490505	FALSE	finalized	3	7/27/2018 13:04:16	0.6786	Thu Mar 30 00:29:10 +0000 2017	",847244274974339076,"	40430	dont_know	#Scenicrim local weather summary and update for the advice of the community. - Ex-Tropical Cyclone Debbie is... https://t.co/AhT4qT9ErK	
1834491023	FALSE	finalized	6	7/31/2018 15:52:01	0.8381	Thu Mar 30 01:15:16 +0000 2017	",847255874531753985,"	41120	dont_know	Very handy numbers here. #BigWet https://t.co/bpFbiXxZG6	
1834490473	FALSE	finalized	3	7/31/2018 19:07:01	0.6786	Fri Mar 31 22:53:32 +0000 2017	",847944980362612736,"	70142	dont_know	Extremely crazy and nuts and insane and extremely interesting and extremely remarkable that this happened https://t.co/GkNp68gahc	
1834490795	FALSE	finalized	3	08/01/2018 6:35	0.3497	Wed Mar 29 22:57:04 +0000 2017	",847221097552519168,"	38950	dont_know	Don't worry everyone.....help is arriving to fix it all......No Wuckin Furries https://t.co/uMOWRW4heT	
1834491137	FALSE	finalized	3	7/27/2018 13:18:51	0.6976	Thu Mar 30 03:36:35 +0000 2017	",847291436730941440,"	43517	dont_know	:'( RIP Debbie the Cockatoo https://t.co/bbQ6PoOnxk	
1834490279	FALSE	finalized	4	7/27/2018 11:57:48	0.4994	Wed Mar 29 08:28:49 +0000 2017	",847002593377357824,"	32946	dont_know	"Running a Clarity4D accreditation in Australia &amp; watching the news after cyclone Debbie, beware- the price of bananas and mangoes my go up."	
1834491441	FALSE	finalized	5	7/28/2018 01:58:02	0.6171	Thu Mar 30 20:10:43 +0000 2017	",847541620794826752,"	59133	dont_know	https://t.co/ZKwq4EIVBc for my GC followers...check out road closures before travelling  A	
1834491859	FALSE	finalized	3	7/31/2018 20:49:48	0.6685	Thu Mar 30 07:54:13 +0000 2017	",847356275377676288,"	49792	dont_know	So it turns out in Queensland #sharknado is a documentary https://t.co/Y8LKFSXB6h via  Yahoo7	
1834490728	FALSE	finalized	6	7/27/2018 15:09:44	1	Wed Mar 29 22:33:40 +0000 2017	",847215206438547456,"	38648	dont_know	Cyclone Debbie-rose lol	
1834490809	FALSE	finalized	3	7/31/2018 18:58:41	0.678	Wed Mar 29 23:11:18 +0000 2017	",847224677466374144,"	39205	dont_know	He would have NO farkon idea...#qldpol #cyclonedebbie #auspol https://t.co/P2iBYZTA8J	
1834490307	FALSE	finalized	3	7/31/2018 23:14:15	1	Wed Mar 29 23:33:38 +0000 2017	",847230299691810816,"	39493	dont_know	Hope you enjoyed your holiday https://t.co/SSng1V3CMu	
1834491354	FALSE	finalized	5	7/31/2018 16:54:31	1	Thu Mar 30 11:35:50 +0000 2017	",847412043967741952,"	53754	dont_know	Absolutely not https://t.co/ZVio5C8dUp	
1834491446	FALSE	finalized	4	7/27/2018 19:08:50	0.5	Thu Mar 30 20:42:28 +0000 2017	",847549612416053248,"	59488	dont_know	We're feeling for all our mates affected. #StayStrong #TCDebbie - Rob https://t.co/TDM0QHgBLK	
1834490963	FALSE	finalized	3	7/28/2018 10:31:15	1	Thu Mar 30 01:04:27 +0000 2017	",847253151061204992,"	40976	dont_know	"It's just really hard to take cyclone Debbie seriously when all I can think is ""she moves her body like a cyclone"""	
1834491352	FALSE	finalized	3	7/27/2018 12:49:02	1	Thu Mar 30 11:35:45 +0000 2017	",847412023897882626,"	53752	dont_know	Oooh this explains it ...  TheKateWall you were right!! https://t.co/UAgNqdkBh2	
1834490276	FALSE	finalized	3	7/27/2018 12:55:11	0.6507	Wed Mar 29 08:27:42 +0000 2017	",847002310844801024,"	32939	dont_know	"We shouldn't have to say it - if it's flooded, forget it. https://t.co/LXAsAWfmr3"	
1834491969	FALSE	finalized	3	7/27/2018 12:42:45	1	Thu Mar 30 15:55:06 +0000 2017	",847477290334273538,"	56646	dont_know	I'm sorry but ONE shark does not a sharknado make https://t.co/4FAfn9vnuC	
1834490569	FALSE	finalized	3	7/28/2018 03:15:23	0.6691	Thu Mar 30 21:44:07 +0000 2017	",847565124109910016,"	60135	dont_know	#Sharknado. It could happen.  ThatKevinSmith  RalphGarman  HB0Podcast https://t.co/X8pl6RQMd7	
1834491397	FALSE	finalized	4	7/27/2018 18:42:11	1	Sun Apr 02 23:57:14 +0000 2017	",848685789810642944,"	78425	dont_know	Scary thought but is already a reality for some Logan peeps #QldFlood #CycloneDebbie https://t.co/BtaxMhxftj	
1834490817	FALSE	finalized	3	7/31/2018 18:58:41	0.678	Wed Mar 29 23:12:54 +0000 2017	",847225079180124160,"	39224	dont_know	"GetUp is today calling for NAIF funding to be used on rebuilding infrastructure smashed up by Cyclone Debbie, not Adani's dangerous mine"	
1834490255	FALSE	finalized	3	7/28/2018 10:31:15	1	Wed Mar 29 06:00:22 +0000 2017	",846965235269468161,"	31046	dont_know	Gotta love that #Queenslander attitude! #TCDebbie https://t.co/NgOpkrORaq	
1834492007	FALSE	finalized	4	7/27/2018 15:10:35	0.7695	Fri Mar 31 00:32:15 +0000 2017	",847607436944920577,"	61763	dont_know	So cool! https://t.co/NxydJakCfa	
1834491771	FALSE	finalized	4	7/27/2018 15:32:19	0.4641	Thu Mar 30 05:12:04 +0000 2017	",847315465550442497,"	45438	dont_know	"QLD, don't let #Debbie or any other force dull your sparkle! You'll be back prettier than ever! #DebbieDoesQld https://t.co/ikM6BMi5PD"	
1834491816	FALSE	finalized	4	7/27/2018 12:48:39	1	Thu Mar 30 05:33:56 +0000 2017	",847320971853807616,"	46133	dont_know	Too sad....................#RIPDebbie https://t.co/CR5seMuNEp	
1834491714	FALSE	finalized	4	7/27/2018 12:48:39	0.7491	Thu Mar 30 00:45:32 +0000 2017	",847248393277652992,"	40739	dont_know	Today's render comes to you by the letter 'B'.. as in Bugger off Debbie! #TCDebbie https://t.co/BAfyOTyHrc	
1834490188	FALSE	finalized	4	7/27/2018 17:21:52	0.5156	Tue Mar 28 08:12:16 +0000 2017	",846636039871512576,"	5802	dont_know	 TheLastLeg #isitok that Cyclone Debbie is doing less damage to central QLD in one day than Donald Trump is doing to the US?	
1834491871	FALSE	finalized	3	7/27/2018 15:51:30	1	Thu Mar 30 07:56:36 +0000 2017	",847356873867051009,"	49826	dont_know	I blame #JayWetherell and renewable electricity generation. And #JuliaGillard https://t.co/zmRHiB3rMX	
1834491971	FALSE	finalized	4	7/27/2018 12:49:59	1	Thu Mar 30 16:12:35 +0000 2017	",847481693124427781,"	56780	dont_know	nah this is too much i'm what the hell is that https://t.co/oZUdBN0cxw	
1834490718	FALSE	finalized	3	7/31/2018 18:35:52	0.6689	Wed Mar 29 22:28:50 +0000 2017	",847213991860477952,"	38558	dont_know	Stocking up in  Townsville #BIGWET on way to Bowen with  RedCrossAU for ex #TCDebbie https://t.co/jR8oCkNNKR	
1834490521	FALSE	finalized	3	7/27/2018 18:06:19	0.6441	Thu Mar 30 01:34:55 +0000 2017	",847260821017083904,"	41344	dont_know	Dear Debbie https://t.co/3E9ox3RovH https://t.co/XSD4z2BHvt	
1834490568	FALSE	finalized	3	7/31/2018 20:44:20	0.6825	Thu Mar 30 21:44:02 +0000 2017	",847565103432167424,"	60134	dont_know	Wow...but now everyone is going to believe the next round of photoshops https://t.co/PCodisGU6N	
1834490073	FALSE	finalized	3	7/27/2018 09:17:20	0.6426	Tue Mar 28 05:12:41 +0000 2017	",846590845147119616,"	387	dont_know	"Oh my god, hope everyone keeps as safe as they can. I have loved-ones in Oz, thankfully nearer to Sydney.... https://t.co/vfuXayMW1P"	
1834491467	FALSE	finalized	3	7/27/2018 21:49:28	1	Thu Mar 30 22:39:29 +0000 2017	",847579058800021504,"	60711	dont_know	HOW ARE THOSE NAZIS IN CHARGE OF YOU WORKING OUT OZ?  THEY GIVING YOU ANY JOY? https://t.co/ApQxAIi596	
1834490783	FALSE	finalized	4	7/31/2018 15:01:40	0.7619	Wed Mar 29 22:50:03 +0000 2017	",847219327950618624,"	38852	dont_know	Pah had worse in Macclesfield ;) https://t.co/9FRLCLUx1P	
1834491536	FALSE	finalized	3	7/31/2018 15:39:15	1	Thu Mar 30 23:09:23 +0000 2017	",847586581552574469,"	61032	dont_know	"I wonder if #NRMA charge $15,000PA to insure your home  ѕ1 in Lismore.. #BigWet #TCDebbie"	
